repeat,dim,bottleneck,ratio,spearman,pvalue,final_loss
37,56,32,0.5714,0.30987311665473116,1.758304110717808e-221,19.97513418197632
37,48,28,0.5833,0.3061076874850769,6.512035436361221e-216,13.624615454673767
37,40,24,0.6,0.39123765140437655,0.0,13.414229679107667
37,32,20,0.625,0.35745165008251645,3.6202724674212267e-299,9.083548784255981
37,48,32,0.6667,0.34588494719084945,5.351264504880109e-279,12.232703447341919
37,40,28,0.7,0.374826798580268,0.0,13.76346197128296
37,28,20,0.7143,0.4087463928674639,0.0,5.732879531383515
37,32,24,0.75,0.4783852611918526,0.0,8.864616811275482
37,40,32,0.8,0.3855367338633674,0.0,11.371428537368775
37,24,20,0.8333,0.45941129257011293,0.0,4.9534821033477785
37,28,24,0.8571,0.45936950292969503,0.0,6.2508715987205505
37,32,28,0.875,0.4160985798089858,0.0,9.654401469230653
37,32,32,1.0,0.43531465272914655,0.0,9.036957144737244
38,200,2,0.01,0.052214599182063094,1.7474815082374154e-07,63.64476413726807
38,160,6,0.0375,0.054905559896801154,3.9289953763376444e-08,50.800778770446776
38,192,12,0.0625,0.06959803813855639,3.228905159822373e-12,57.99208450317383
38,176,16,0.0909,0.09518187661474416,1.4469048341397492e-21,55.73410930633545
38,200,24,0.12,0.0808180691035228,5.771834863229495e-16,62.96644239425659
38,192,28,0.1458,0.08613256278904988,6.231562784766467e-18,60.36216487884521
38,160,28,0.175,0.1065041099432631,1.2700103456725795e-26,51.192563438415526
38,160,32,0.2,0.08386466082017038,4.456485304947721e-17,50.76934900283813
38,96,20,0.2083,0.1383345987841025,6.459367230713459e-44,31.24011597633362
38,128,32,0.25,0.12510908630453554,3.560709043357254e-36,41.83056411743164
38,112,32,0.2857,0.17328297639331458,2.973824648835786e-68,36.35190086364746
38,64,20,0.3125,0.23053048708930488,9.5756275800254e-121,22.54072971343994
38,56,20,0.3571,0.22812175588921757,3.291194915728382e-118,20.372425365448
38,80,32,0.4,0.19791099114148483,7.200639967374363e-89,27.437370824813843
38,56,24,0.4286,0.24227941862279417,1.5314535799752991e-133,20.032232666015624
38,64,28,0.4375,0.21700211258202115,7.001553683552509e-107,22.144464588165285
38,64,32,0.5,0.2548827628488276,4.6025875378573534e-148,21.97997589111328
38,56,32,0.5714,0.29856105336961053,5.349224554433438e-205,18.517609310150146
38,48,28,0.5833,0.32935987997359883,1.2425282397373173e-251,16.04781038761139
38,40,24,0.6,0.3419735290077353,2.2815783912361282e-272,11.702806043624879
38,32,20,0.625,0.41349755310697556,0.0,9.62210373878479
38,48,32,0.6667,0.2915255143912552,4.0872032422651914e-195,16.299279499053956
38,40,28,0.7,0.37722122134021224,0.0,13.566422414779662
38,28,20,0.7143,0.41299030788190305,0.0,6.803629362583161
38,32,24,0.75,0.37932843409328426,0.0,10.431659197807312
38,40,32,0.8,0.388227297138273,0.0,11.9696355342865
38,24,20,0.8333,0.4874898402748984,0.0,1.7070397466421128
38,28,24,0.8571,0.45607797357677976,0.0,7.711342167854309
38,32,28,0.875,0.4424197738521978,0.0,9.879086220264435
38,32,32,1.0,0.3892638681406387,0.0,11.016864562034607
39,200,2,0.01,0.05709301417024804,1.1084000940923817e-08,63.59015426635742
39,160,6,0.0375,0.08031518985010593,8.730050162886409e-16,51.265043354034425
39,192,12,0.0625,0.07519580059326285,5.101259223247059e-14,60.282847213745114
39,176,16,0.0909,0.08943763823365988,3.2289564454181054e-19,55.735601806640624
39,200,24,0.12,0.07611705577754227,2.5013783197532313e-14,62.99585475921631
39,192,28,0.1458,0.08292200866317977,9.942478391409148e-17,60.033712768554686
39,160,28,0.175,0.09424442094881855,3.578225525688545e-21,51.241566848754886
39,160,32,0.2,0.10785529924750549,2.899319114068547e-27,50.879633617401126
39,96,20,0.2083,0.15192144569813146,1.0553585637431039e-52,31.67415099143982
39,128,32,0.25,0.13010173671739936,5.280164535384106e-39,41.39487352371216
39,112,32,0.2857,0.17594463643413155,2.4279209152559653e-70,36.879691982269286
39,64,20,0.3125,0.26359699995196995,1.356452491414534e-158,22.01534957885742
39,56,20,0.3571,0.2756914711529147,6.943991963255318e-174,18.5546226978302
39,80,32,0.4,0.1991847801838478,5.144996291575756e-90,26.58015356063843
39,56,24,0.4286,0.2605415751014158,7.4251939460121834e-155,18.790811443328856
39,64,28,0.4375,0.19842938190429382,2.4657414169515074e-89,22.02186870574951
39,64,32,0.5,0.24955733313557332,7.95436632927405e-142,22.074531269073486
39,56,32,0.5714,0.3526580780625808,1.0490799149547434e-290,18.283207654953003
39,48,28,0.5833,0.291040202358402,1.9180717732835554e-194,15.982325506210326
39,40,24,0.6,0.39159290204792907,0.0,9.036337041854859
39,32,20,0.625,0.31298187132981875,3.8500097469690206e-226,8.982758378982544
39,48,32,0.6667,0.38091394488513947,0.0,14.621345329284669
39,40,28,0.7,0.23446119720461198,6.011368266278474e-125,13.984707283973695
39,28,20,0.7143,0.450751803919518,0.0,5.61868953704834
39,32,24,0.75,0.4385522612095226,0.0,9.531814241409302
39,40,32,0.8,0.31290557496905574,5.017603658545555e-226,11.211124777793884
39,24,20,0.8333,0.46676742604767424,0.0,5.56298395395279
39,28,24,0.8571,0.4708890676248907,0.0,4.30562082529068
39,32,28,0.875,0.43113751115137505,0.0,11.506596946716309
39,32,32,1.0,0.39292843374528436,0.0,9.912664985656738
40,200,2,0.01,0.03057412434850159,0.0022300924738577655,63.31028366088867
40,160,6,0.0375,0.07870911778731182,3.217752176559995e-15,51.220795726776124
40,192,12,0.0625,0.06914362494260153,4.459948062403939e-12,60.49132442474365
40,176,16,0.0909,0.07593195951635784,2.888412544202589e-14,55.786921215057376
40,200,24,0.12,0.0728060309840704,3.114129522820782e-13,61.92842426300049
40,192,28,0.1458,0.07480153665626531,6.902460734444655e-14,59.67797145843506
40,160,28,0.175,0.08965941035972648,2.6368412186491335e-19,51.359957218170166
40,160,32,0.2,0.08723831723766652,2.3433876218136982e-18,51.2162220954895
40,96,20,0.2083,0.16078456996096385,6.775101822214649e-59,31.224917221069337
40,128,32,0.25,0.15882303959654667,1.7097918006602884e-57,41.24678192138672
40,112,32,0.2857,0.1378381319990063,1.3037492548914416e-43,37.45934801101684
40,64,20,0.3125,0.21992761356327611,8.417951028440107e-110,21.75930771827698
40,56,20,0.3571,0.29534437584144374,1.912759783093447e-200,18.815652418136597
40,80,32,0.4,0.2016414678016245,3.011562808244853e-92,23.775218868255614
40,56,24,0.4286,0.24502786715027866,1.2272652498173505e-136,19.83451466560364
40,64,28,0.4375,0.2503386186913862,9.88155257583535e-143,21.80190315246582
40,64,32,0.5,0.31781664199016646,1.6834309986480807e-233,19.383359241485596
40,56,32,0.5714,0.2610338611503386,1.869677524075721e-155,16.306562900543213
40,48,28,0.5833,0.32167835300478353,1.7737100067444708e-239,14.70392186641693
40,40,24,0.6,0.3080504150005042,8.93139443037476e-219,13.847450590133667
40,32,20,0.625,0.38444622606446227,0.0,9.790550255775452
40,48,32,0.6667,0.25395578818355785,5.747627129539387e-147,16.99866473674774
40,40,28,0.7,0.29027307374273076,2.1953529972398067e-193,11.88687698841095
40,28,20,0.7143,0.3823883418798834,0.0,6.78520290851593
40,32,24,0.75,0.3266702157267022,2.4577254094264553e-247,9.133336770534516
40,40,32,0.8,0.3427045546270455,1.3378610718651361e-273,12.834858655929565
40,24,20,0.8333,0.49667852288278524,0.0,5.788141024112702
40,28,24,0.8571,0.49909133824691343,0.0,6.5959259390830995
40,32,28,0.875,0.4005477846094779,0.0,9.433322763442993
40,32,32,1.0,0.4348532020845321,0.0,9.448398232460022
41,200,2,0.01,0.06736365514340019,1.5495325817550577e-11,62.6522313117981
41,160,6,0.0375,0.0863516353726155,5.138908027217882e-18,51.22891674041748
41,192,12,0.0625,0.06176540098303231,6.342687727669177e-10,60.72934055328369
41,176,16,0.0909,0.0604276917120651,1.4707381639150658e-09,56.34071493148804
41,200,24,0.12,0.07013062958113392,2.205518507687423e-12,62.82758874893189
41,192,28,0.1458,0.0709233694930254,1.2440304203442526e-12,60.56764822006225
41,160,28,0.175,0.10311725667655307,4.743134977105307e-25,51.78182964324951
41,160,32,0.2,0.1257883076780378,1.4904632142444349e-36,51.051272583007815
41,96,20,0.2083,0.172722905062538,8.098673540391868e-68,32.24836201667786
41,128,32,0.25,0.13179484352825857,5.465379212052936e-40,41.94046421051026
41,112,32,0.2857,0.15497071266950693,8.59403410636503e-55,37.546729755401614
41,64,20,0.3125,0.2606262773062628,5.85796383089528e-155,21.606201267242433
41,56,20,0.3571,0.2642288916142889,2.2545214789163074e-159,19.440309524536133
41,80,32,0.4,0.18135253604878968,1.0937004538711026e-74,27.014267921447754
41,56,24,0.4286,0.2869833720018337,6.981194010112507e-189,19.859669828414916
41,64,28,0.4375,0.24519832368398323,7.863651482909998e-137,21.983181524276734
41,64,32,0.5,0.24305514609055145,2.0663657793045739e-134,21.90778269767761
41,56,32,0.5714,0.2662745088827451,6.53692826251185e-162,18.956501388549803
41,48,28,0.5833,0.3229361103013611,1.918357078174871e-241,16.589852261543275
41,40,24,0.6,0.3233433425454334,4.409369296144332e-242,11.9493638753891
41,32,20,0.625,0.411282099044821,0.0,8.291778922080994
41,48,32,0.6667,0.36757918877179185,0.0,13.923871803283692
41,40,28,0.7,0.35600037627200376,1.3683471678491166e-296,11.668747520446777
41,28,20,0.7143,0.43762581293625813,0.0,3.2258500277996065
41,32,24,0.75,0.43296479488564793,0.0,8.262729442119598
41,40,32,0.8,0.3999124874071249,0.0,13.010967755317688
41,24,20,0.8333,0.45999493063594926,0.0,4.45678523182869
41,28,24,0.8571,0.44926915339669155,0.0,7.42056884765625
41,32,28,0.875,0.4836139085521391,0.0,6.577951276302338
41,32,32,1.0,0.4621884815418848,0.0,5.941954338550568
42,200,2,0.01,0.04688074618837583,2.7311531906441427e-06,62.784352684020995
42,160,6,0.0375,0.08317996304417566,7.989403382458195e-17,51.47206525802612
42,192,12,0.0625,0.08294340520024625,9.763991611405099e-17,60.19675664901733
42,176,16,0.0909,0.07276221069774862,3.2174481116613284e-13,55.94903535842896
42,200,24,0.12,0.08679005215601102,3.4888519447233496e-18,61.30595321655274
42,192,28,0.1458,0.06359884546601334,1.9461142103074287e-10,59.984054470062254
42,160,28,0.175,0.10144631155717963,2.7099999151892287e-24,51.05234260559082
42,160,32,0.2,0.09923758567256862,2.5969412430992646e-23,50.67590866088867
42,96,20,0.2083,0.1909754819389969,9.08892451220984e-83,31.9491970539093
42,128,32,0.25,0.1190302437065313,6.976848990313488e-33,41.565403079986574
42,112,32,0.2857,0.15341892355155348,1.0064659551376392e-53,36.487167072296145
42,64,20,0.3125,0.19054953143749534,2.1164989483404752e-82,21.489661169052123
42,56,20,0.3571,0.26180994945809954,2.113055021936218e-156,19.78406524658203
42,80,32,0.4,0.22332728210527283,3.005959733036817e-113,26.381602144241334
42,56,24,0.4286,0.23558425253184254,3.6630054250014844e-126,19.27844305038452
42,64,28,0.4375,0.22250145858501458,2.0926932628098387e-112,21.531284475326537
42,64,32,0.5,0.23581350825013508,2.0653330905293954e-126,21.527643394470214
42,56,32,0.5714,0.26285417631654173,1.1113193391897763e-157,19.58331217765808
42,48,28,0.5833,0.3435433512874335,5.1154806359732246e-275,15.809289026260377
42,40,24,0.6,0.36515895194268505,0.0,11.116023755073547
42,32,20,0.625,0.36874256942742567,0.0,9.461280679702758
42,48,32,0.6667,0.34603380647233806,2.9802550903227842e-279,14.252578353881836
42,40,28,0.7,0.3842924278469243,0.0,11.977280449867248
42,28,20,0.7143,0.440547103381471,0.0,6.325843071937561
42,32,24,0.75,0.39961546726815467,0.0,10.502648115158081
42,40,32,0.8,0.39782660765426614,0.0,11.343829202651978
42,24,20,0.8333,0.463306194973062,0.0,7.474584531784058
42,28,24,0.8571,0.4412297203402973,0.0,7.2718987464904785
42,32,28,0.875,0.4833038502810385,0.0,6.796664035320282
42,32,32,1.0,0.4169412630534126,0.0,7.952485954761505
43,200,2,0.01,0.029865929969546772,0.0028183490112613716,63.52502851486206
43,160,6,0.0375,0.09828787748017952,6.75829165386317e-23,51.42573804855347
43,192,12,0.0625,0.06571175693743221,4.7854062729276156e-11,60.390235900878906
43,176,16,0.0909,0.0808950003251333,5.416581739759838e-16,55.04166212081909
43,200,24,0.12,0.06714054099280206,1.8073084489540378e-11,62.54799480438233
43,192,28,0.1458,0.08586733067769066,7.864713123530382e-18,60.61562156677246
43,160,28,0.175,0.12699329906350867,3.1419396628524e-37,50.753056335449216
43,160,32,0.2,0.11183715677417978,3.3451004108384117e-29,50.20720911026001
43,96,20,0.2083,0.13802933034481654,9.9509611169206e-44,31.864028882980346
43,128,32,0.25,0.1652169394644368,3.949029665798997e-62,41.999952507019046
43,112,32,0.2857,0.11094545436651168,9.215945473780754e-29,37.48679666519165
43,64,20,0.3125,0.1902802286708023,3.60798069198592e-82,22.370025825500488
43,56,20,0.3571,0.27764363995643637,1.9906590282819395e-176,18.337532424926756
43,80,32,0.4,0.22092401792656574,8.33458764571344e-111,27.266576480865478
43,56,24,0.4286,0.2860999263889992,1.1034623535220477e-187,19.841486024856568
43,64,28,0.4375,0.2230427898824279,5.870633313712649e-113,22.386580610275267
43,64,32,0.5,0.25890681322506814,7.08570757034401e-153,20.326140308380126
43,56,32,0.5714,0.24744566150645664,2.151659874619566e-139,17.707075786590575
43,48,28,0.5833,0.2637234272612342,9.47644351508325e-159,14.41992220878601
43,40,24,0.6,0.3533934701459347,5.39709962795449e-292,13.736555480957032
43,32,20,0.625,0.3888995379249953,0.0,8.386788761615753
43,48,32,0.6667,0.35279801601598015,5.9683831360850316e-291,15.850639748573304
43,40,28,0.7,0.3063913903479139,2.4946783000418957e-216,13.51900327205658
43,28,20,0.7143,0.3854868142468681,0.0,8.682359778881073
43,32,24,0.75,0.41907162374671625,0.0,4.387598687410355
43,40,32,0.8,0.33469182895091826,2.804627228203165e-260,14.742478966712952
43,24,20,0.8333,0.4844664354566644,0.0,2.3748208582401276
43,28,24,0.8571,0.3997114082291141,0.0,8.09274115562439
43,32,28,0.875,0.38567821596478213,0.0,10.145041298866271
43,32,32,1.0,0.37093885117338854,0.0,8.257570886611939
44,200,2,0.01,0.049339906287638034,7.958583804482934e-07,63.775701713562015
44,160,6,0.0375,0.06406253416189545,1.4358580718785084e-10,51.054531002044676
44,192,12,0.0625,0.09625463014558278,5.078053162486249e-22,60.286513328552246
44,176,16,0.0909,0.07914712665662423,2.2602811091841497e-15,55.881171798706056
44,200,24,0.12,0.07077813045662398,1.3822784904604941e-12,62.69197387695313
44,192,28,0.1458,0.10053630310904836,6.917847381691584e-24,60.811461734771726
44,160,28,0.175,0.10569555928004627,3.0464611020109087e-26,50.51095428466797
44,160,32,0.2,0.09801538315990196,8.877294326949366e-23,50.79646692276001
44,96,20,0.2083,0.11729266601839687,5.676407475452429e-32,33.16652202606201
44,128,32,0.25,0.14355824488969657,3.408471726950271e-47,41.67803335189819
44,112,32,0.2857,0.1560007586871464,1.6546206885338215e-55,37.616775035858154
44,64,20,0.3125,0.222084902052849,5.552427790073402e-112,21.61310820579529
44,56,20,0.3571,0.2393846694538467,2.5337610735316714e-130,17.66759123802185
44,80,32,0.4,0.21262895592228956,1.3502035976521056e-102,26.861041831970216
44,56,24,0.4286,0.2681807820658078,2.6933324541933485e-164,18.435630798339844
44,64,28,0.4375,0.29975193345351936,1.065643638015134e-206,20.910763597488405
44,64,32,0.5,0.1889361601013616,5.1068710758457075e-81,22.50414514541626
44,56,32,0.5714,0.22816813248168133,2.9430753361902776e-118,17.60795431137085
44,48,28,0.5833,0.3006122455021224,6.2226795950471875e-208,14.6692800283432
44,40,24,0.6,0.3633052639890526,1.058634007473457e-309,11.761205172538757
44,32,20,0.625,0.39168512507285125,0.0,10.2622962474823
44,48,32,0.6667,0.2890890619188906,9.310360416967756e-192,15.798677611351014
44,40,28,0.7,0.3379491875234919,1.2027330918846172e-265,12.963571095466614
44,28,20,0.7143,0.4396719508727195,0.0,6.037710285186767
44,32,24,0.75,0.4418080794740808,0.0,7.060024106502533
44,40,32,0.8,0.3840481825564818,0.0,12.691285371780396
44,24,20,0.8333,0.50774400679344,0.0,1.89339351169765
44,28,24,0.8571,0.3978498367144984,0.0,6.132100582122803
44,32,28,0.875,0.37874822793148233,0.0,8.304094421863557
44,32,32,1.0,0.4539880096838801,0.0,11.215238237380982
45,200,2,0.01,0.018507636329702332,0.06421405241450845,63.154823780059814
45,160,6,0.0375,0.07395766592106172,1.311661027254322e-13,51.18989009857178
45,192,12,0.0625,0.08238365727849793,1.565961919628489e-16,59.7770320892334
45,176,16,0.0909,0.07364050493157466,1.6665297166875695e-13,55.40921697616577
45,200,24,0.12,0.06698602725865553,2.0099690855363715e-11,62.64183597564697
45,192,28,0.1458,0.08437439319485457,2.8768825658241864e-17,59.75452289581299
45,160,28,0.175,0.13348220146760334,5.53297296960061e-41,50.6213303565979
45,160,32,0.2,0.11662077702594635,1.2661178419754517e-31,50.697218894958496
45,96,20,0.2083,0.11965285981590681,3.266850933196188e-33,32.16601166725159
45,128,32,0.25,0.14959378672942758,3.883055386825571e-51,41.82897081375122
45,112,32,0.2857,0.16371915672268203,5.009223318585081e-61,36.94326276779175
45,64,20,0.3125,0.23158098944380986,7.342296138060784e-122,21.746493196487428
45,56,20,0.3571,0.22471987707919877,1.1197016855377034e-114,20.312838745117187
45,80,32,0.4,0.2219375928473759,7.836761424673748e-112,27.534374809265138
45,56,24,0.4286,0.2169687208896872,7.55572194318072e-107,17.884032082557678
45,64,28,0.4375,0.23564298706042988,3.163074264982694e-126,21.7885760307312
45,64,32,0.5,0.2594316087623161,1.6459356447066705e-153,21.106637477874756
45,56,32,0.5714,0.21644922400049224,2.4673462748041783e-106,17.346598672866822
45,48,28,0.5833,0.2365526885175269,3.241931366327174e-127,16.91524157524109
45,40,24,0.6,0.3591611632476116,3.2008862864281616e-302,11.753280568122864
45,32,20,0.625,0.4516122829241228,0.0,10.4350656747818
45,48,32,0.6667,0.3059355225233552,1.16510640584336e-215,15.557803916931153
45,40,28,0.7,0.33417064806570645,1.9983725658359131e-259,11.845691180229187
45,28,20,0.7143,0.443116302399163,0.0,6.194533002376557
45,32,24,0.75,0.4055740467237405,0.0,10.048669815063477
45,40,32,0.8,0.43221454608214543,0.0,11.084666657447816
45,24,20,0.8333,0.4786725142067252,0.0,3.3777134656906127
45,28,24,0.8571,0.35739037954590386,4.654050143764258e-299,6.301975739002228
45,32,28,0.875,0.4757513901655139,0.0,6.218322277069092
45,32,32,1.0,0.44343448875034486,0.0,8.044812965393067
46,200,2,0.01,0.0512882734320579,2.873453243877029e-07,63.13394365310669
46,160,6,0.0375,0.09471939996362003,2.264209684041282e-21,50.97156963348389
46,192,12,0.0625,0.0694297727359523,3.640004178411883e-12,58.93556365966797
46,176,16,0.0909,0.07025555538447391,2.0160555501204263e-12,55.63635835647583
46,200,24,0.12,0.07207450456626206,5.356463788997469e-13,63.000300884246826
46,192,28,0.1458,0.08641722031690552,4.850252596030835e-18,59.92346000671387
46,160,28,0.175,0.11763578011427152,3.7616023246688053e-32,51.8275580406189
46,160,32,0.2,0.12619051699856168,8.879160919069176e-37,50.633404636383055
46,96,20,0.2083,0.14875361024437467,1.40664969766566e-50,32.419548225402835
46,128,32,0.25,0.11455195307121359,1.4538099284528e-30,41.612461757659915
46,112,32,0.2857,0.1672430425459501,1.2225520967224145e-63,36.586887454986574
46,64,20,0.3125,0.22605911284059116,4.6316068079669464e-116,21.349371004104615
46,56,20,0.3571,0.26517854038778543,1.5058002860569753e-160,17.504049205780028
46,80,32,0.4,0.24722666627575002,3.834182039266919e-139,24.430771255493163
46,56,24,0.4286,0.26752185213521856,1.806934942536315e-163,18.4340811252594
46,64,28,0.4375,0.2515449447554494,3.8903294401273744e-144,22.232387018203735
46,64,32,0.5,0.2513180764251808,7.157667282794234e-144,22.478132343292238
46,56,32,0.5714,0.31000193713601937,1.130127854897866e-221,17.054433965682982
46,48,28,0.5833,0.21300420148204202,5.840304972790935e-103,17.159903049468994
46,40,24,0.6,0.30645472850854727,2.0133536455906184e-216,12.900725936889648
46,32,20,0.625,0.38019105384991053,0.0,10.361555433273315
46,48,32,0.6667,0.3067555216515552,7.26938056040228e-217,15.463748717308045
46,40,28,0.7,0.327717298621173,5.286962385571917e-249,11.285271453857423
46,28,20,0.7143,0.3963407616634076,0.0,7.895138466358185
46,32,24,0.75,0.4112849759968497,0.0,6.625774300098419
46,40,32,0.8,0.37338206617382064,0.0,12.799471378326416
46,24,20,0.8333,0.44267610257876105,0.0,8.68169937133789
46,28,24,0.8571,0.46292669510126694,0.0,6.360897374153137
46,32,28,0.875,0.4238104551621046,0.0,7.960600817203522
46,32,32,1.0,0.4303567284315673,0.0,8.835073924064636
47,200,2,0.01,0.03862482815639705,0.00011180064835978492,62.95812120437622
47,160,6,0.0375,0.07571700698849895,3.412165880885821e-14,51.270066261291504
47,192,12,0.0625,0.09088975171937493,8.493198016617172e-20,61.32693386077881
47,176,16,0.0909,0.07734507183115501,9.547354389087631e-15,55.5814564704895
47,200,24,0.12,0.06877990882858624,5.767178162316279e-12,62.860144233703615
47,192,28,0.1458,0.07873308836058952,3.15631082927047e-15,60.20506534576416
47,160,28,0.175,0.12360804944648965,2.3986475284491238e-35,50.77144422531128
47,160,32,0.2,0.10449536458856737,1.1027426572294676e-25,50.259322834014895
47,96,20,0.2083,0.15743098228091332,1.648293100375612e-56,32.50008478164673
47,128,32,0.25,0.1410577128065224,1.3096843496928028e-45,41.755858993530275
47,112,32,0.2857,0.16867038936425158,1.029078144284899e-64,37.02605628967285
47,64,20,0.3125,0.21780940107009403,1.1058790434177292e-107,22.54154963493347
47,56,20,0.3571,0.27648199511281996,6.523808332904961e-175,17.963680934906005
47,80,32,0.4,0.22210919963042464,5.245515104925748e-112,27.848711252212524
47,56,24,0.4286,0.2512620589966206,8.31973658682803e-144,17.37486777305603
47,64,28,0.4375,0.187694900188949,5.797920941025109e-80,21.34085659980774
47,64,32,0.5,0.2764316101671454,7.586948113225185e-175,22.35007438659668
47,56,32,0.5714,0.2409629820936298,4.510410995528877e-132,18.883179044723512
47,48,28,0.5833,0.2544833823248338,1.3676397673123928e-147,15.76203694343567
47,40,24,0.6,0.3840683257086833,0.0,11.427274084091186
47,32,20,0.625,0.39251856399718565,0.0,10.80074610710144
47,48,32,0.6667,0.2757054527850546,6.6599798450970075e-174,14.355401468276977
47,40,28,0.7,0.3898280663982807,0.0,10.502164554595947
47,28,20,0.7143,0.4095341939673419,0.0,7.295524764060974
47,32,24,0.75,0.4081194528851946,0.0,8.571208155155182
47,40,32,0.8,0.4411674135556742,0.0,9.562796592712402
47,24,20,0.8333,0.42903431353834315,0.0,5.778130412101746
47,28,24,0.8571,0.423594405467944,0.0,6.037410140037537
47,32,28,0.875,0.4383849132278491,0.0,8.350681853294372
47,32,32,1.0,0.42353115059931157,0.0,6.019271826744079
